comparator_isoform_id	gene_id	reference_isoform_id	subclass	stop_tx_pos_used	in_last_exon	distance_to_start_nt	exon_length_at_stop_nt	within_50nt_of_last_ej	mashr_posterior_mean_logfc	chr	h5_split	our_model_prob
ENST00000557235.5	ENSG00000170581.16	ENST00000314128.9	Control	2620	TRUE	2620	596	TRUE	0.0289261363541224	chr12	train	0.02236658
ENST00000557550.6	ENSG00000165792.19	ENST00000339374.11	NMD+/PTC+	475	FALSE	475	114	FALSE	3.02463307959563	chr14	train	0.9423411
ENST00000559556.5	ENSG00000140416.27	ENST00000358278.7	Control	927	TRUE	927	133	TRUE	-0.0119540316239947	chr15	train	0.0655251
ENST00000562410.5	ENSG00000205084.13	ENST00000258173.11	NMD+/PTC+	378	FALSE	378	252	FALSE	2.18790806963471	chr16	train	0.957162
ENST00000562442.5	ENSG00000103429.12	ENST00000261658.7	Control	802	TRUE	802	786	TRUE	-0.0261157266695432	chr16	train	0.067274235
ENST00000562706.5	ENSG00000166479.11	ENST00000299608.7	Control	665	TRUE	665	368	TRUE	-0.0443554477482171	chr18	train	0.02102189
ENST00000563594.6	ENSG00000140995.18	ENST00000418391.6	Control	1523	TRUE	1523	2200	TRUE	0.0891152648426158	chr16	train	0.059891865
ENST00000564105.5	ENSG00000174177.14	ENST00000453996.7	Control	1517	TRUE	1517	139	TRUE	0.176907444798763	chr16	train	0.97185147
ENST00000564466.5	ENSG00000153786.14	ENST00000313732.9	Control	1358	TRUE	1358	307	TRUE	-0.0111581058683226	chr16	train	0.08512429
ENST00000564631.5	ENSG00000166479.11	ENST00000299608.7	NMD+/PTC+	364	FALSE	364	81	FALSE	3.35265169955981	chr18	train	0.98771465
ENST00000564777.5	ENSG00000067221.15	ENST00000316911.10	Control	1118	TRUE	1118	925	TRUE	-0.0120464258217281	chr15	train	0.091344535
ENST00000565425.5	ENSG00000103245.15	ENST00000563051.1	NMD+/PTC-	1308	TRUE	1308	847	TRUE	3.33176870494946	chr16	train	0.9720585
ENST00000565466.5	ENSG00000198690.11	ENST00000362065.9	Control	1873	TRUE	1873	658	TRUE	-0.0796782859418872	chr15	train	0.052274954
ENST00000565701.1	ENSG00000140950.17	ENST00000899777.1	NMD+/PTC-	298	TRUE	298	408	TRUE	1.88732275618157	chr16	train	0.21930322
ENST00000566014.2	ENSG00000103978.18	ENST00000389834.9	Control	1807	TRUE	1807	1158	TRUE	-0.0133414253579228	chr15	train	0.21245342
ENST00000566188.5	ENSG00000103066.14	ENST00000219345.10	NMD+/PTC-	763	TRUE	763	547	TRUE	1.31425054131047	chr16	train	0.23367728
ENST00000566756.5	ENSG00000140931.21	ENST00000567572.6	NMD+/PTC+	561	FALSE	561	245	FALSE	2.55553433454338	chr16	train	0.82909954
ENST00000567795.3	ENSG00000174943.12	ENST00000568000.6	Control	694	TRUE	694	2292	TRUE	-0.0584082819104852	chr16	train	0.019424278
ENST00000568077.5	ENSG00000130731.17	ENST00000397666.6	Control	493	TRUE	493	143	TRUE	-0.00561680207601173	chr16	train	0.62266064
ENST00000568295.5	ENSG00000158805.13	ENST00000289816.9	NMD+/PTC+	1134	FALSE	1134	84	FALSE	5.02780398196313	chr16	train	0.9709018
ENST00000568470.6	ENSG00000172831.15	ENST00000317091.10	NMD+/PTC+	1340	FALSE	1340	1506	FALSE	2.48144132802695	chr16	train	0.7743732
ENST00000569031.6	ENSG00000234465.11	ENST00000562365.2	Control	460	TRUE	460	231	TRUE	-0.101789728588513			
ENST00000569482.5	ENSG00000140400.19	ENST00000267978.10	Control	3063	TRUE	3063	241	TRUE	0.108840329088034			
ENST00000570030.1	ENSG00000177548.14	ENST00000358201.9	Control	536	TRUE	536	256	TRUE	0.0624199308908907	chr16	train	0.09846552
ENST00000572415.5	ENSG00000133393.14	ENST00000255759.11	NMD+/PTC+	411	FALSE	411	85	FALSE	2.91232782959659	chr16	train	0.90733904
ENST00000573150.5	ENSG00000181523.14	ENST00000326317.11	NMD+/PTC+	729	FALSE	729	204	FALSE	3.27361288436299	chr17	train	0.9413981
ENST00000574509.1	ENSG00000171861.12	ENST00000574916.1	NMD+/PTC+	343	FALSE	343	168	FALSE	0.618688530041673			
ENST00000574867.5	ENSG00000108559.14	ENST00000573584.6	Control	1686	TRUE	1686	585	TRUE	-0.0452445608855477	chr17	train	0.041022047
ENST00000575333.5	ENSG00000141198.17	ENST00000575882.6	Control	1050	TRUE	1050	925	TRUE	-0.00539627094176184	chr17	train	0.056578107
ENST00000575744.5	ENSG00000133393.14	ENST00000255759.11	Control	345	TRUE	345	297	TRUE	-0.0260981538457859	chr16	train	0.022856442
ENST00000575949.6	ENSG00000108433.17	ENST00000640051.2	NMD+/PTC-	470	TRUE	470	1201	TRUE	1.97544059557958	chr17	train	0.3389981
ENST00000575960.5	ENSG00000228696.13	ENST00000450673.4	Control	606	TRUE	606	146	TRUE	-0.0546613898128617	chr17	train	0.06534917
ENST00000578205.5	ENSG00000126858.20	ENST00000333942.10	Control	2001	TRUE	2001	888	TRUE	0.174602232247179	chr17	train	0.93844837
ENST00000579248.5	ENSG00000265681.9	ENST00000578532.5	Control	755	TRUE	755	83	TRUE	-0.0686936211413621			
ENST00000579677.5	ENSG00000135164.20	ENST00000331242.12	NMD+/PTC+	1092	FALSE	1092	282	FALSE	3.3599710286421	chr7	test	0.9652154
ENST00000579847.5	ENSG00000133313.16	ENST00000324262.9	Control	1590	TRUE	1590	1133	TRUE	-0.0334727844333019	chr18	train	0.10304907
ENST00000581729.2	ENSG00000178971.18	ENST00000651323.1	Control	3445	TRUE	3445	474	TRUE	0.0668767300033229	chr17	train	0.05373441
ENST00000582773.5	ENSG00000109066.15	ENST00000335464.10	NMD+/PTC-	1088	TRUE	1088	865	TRUE	1.68283566548475	chr17	train	0.36622545
ENST00000582781.5	ENSG00000171475.15	ENST00000585043.5	NMD+/PTC+	474	FALSE	474	117	FALSE	2.20563336291596	chr17	train	0.87054527
ENST00000583328.5	ENSG00000177302.17	ENST00000580095.5	Control	512	TRUE	512	417	TRUE	-0.11746696580791	chr17	train	0.056717787
ENST00000583540.2	ENSG00000189152.12	ENST00000344415.9	NMD+/PTC+	341	FALSE	341	68	FALSE	2.76817621515567	chr17	train	0.94704497
ENST00000585388.2	ENSG00000161654.11	ENST00000293406.8	Control	765	FALSE	765	241	TRUE	0.0695223373091646	chr17	train	0.3660741
ENST00000585800.1	ENSG00000186812.14	ENST00000330501.12	Control	1338	TRUE	1338	918	TRUE	-0.0931331894722061	chr18	train	0.10095451
ENST00000586653.5	ENSG00000176014.14	ENST00000591909.5	Control	343	TRUE	343	459	TRUE	0.0253305782071198	chr18	train	0.062455494
ENST00000587238.5	ENSG00000089639.12	ENST00000203556.9	Control	2867	TRUE	2867	494	TRUE	0.0251405642822761	chr19	train	0.042443093
ENST00000587385.6	ENSG00000126249.8	ENST00000246535.4	NMD+/PTC+	283	FALSE	283	342	FALSE	2.92331235978836	chr19	train	0.8546766
ENST00000588994.5	ENSG00000102858.14	ENST00000262370.12	Control	1665	TRUE	1665	113	TRUE	0.0437394949148682	chr16	train	0.059172012
ENST00000590310.2	ENSG00000136448.14	ENST00000258960.7	Control	1211	TRUE	1211	415	TRUE	-0.0390937218496742			
ENST00000590925.6	ENSG00000089685.16	ENST00000350051.8	NMD+/PTC+	415	FALSE	415	165	FALSE	4.13692598168001	chr17	train	0.79819286
ENST00000592290.5	ENSG00000089327.17	ENST00000342879.7	NMD+/PTC+	433	FALSE	433	93	FALSE	3.25305793765411	chr19	train	0.97337824
ENST00000593233.1	ENSG00000174886.16	ENST00000592634.5	NMD+/PTC+	152	FALSE	152	120	FALSE	1.51170529246927			
ENST00000595670.5	ENSG00000077463.16	ENST00000600938.5	NMD+/PTC+	530	FALSE	530	258	FALSE	4.09369475584275	chr19	train	0.93750393
ENST00000596915.1	ENSG00000105656.14	ENST00000262809.9	Control	333	TRUE	333	476	TRUE	0.07652870556577	chr19	train	0.045397796
ENST00000597849.5	ENSG00000142002.20	ENST00000262960.14	Control	1722	TRUE	1722	507	TRUE	-0.059449958720799	chr19	train	0.11678398
ENST00000599369.5	ENSG00000099326.10	ENST00000215057.7	Control	2448	TRUE	2448	1572	TRUE	-0.0379568626338619	chr19	train	0.04797659
ENST00000601675.5	ENSG00000104960.15	ENST00000599732.5	Control	1355	FALSE	1355	69	FALSE	-0.0477317495561011	chr19	train	0.21301748
ENST00000602022.5	ENSG00000127527.16	ENST00000597937.5	NMD+/PTC+	2279	FALSE	2279	206	FALSE	1.97224361805205	chr19	train	0.70296293
ENST00000605788.6	ENSG00000166197.18	ENST00000488254.6	Control	2122	TRUE	2122	1760	TRUE	0.00215157006631175	chr10	train	0.014435969
ENST00000611268.4	ENSG00000166471.12	ENST00000528080.6	NMD+/PTC+	1000	FALSE	1000	223	FALSE	1.91432020008115	chr11	train	0.4029779
ENST00000611366.5	ENSG00000100918.15	ENST00000620473.4	Control	2117	TRUE	2117	245	TRUE	-0.0606268886571885	chr14	train	0.117656566
ENST00000613002.4	ENSG00000102125.18	ENST00000601016.6	Control	1050	TRUE	1050	537	TRUE	-0.0525092570851525	chrX	train	0.09525988
ENST00000615148.5	ENSG00000141452.12	ENST00000269221.8	Control	1953	TRUE	1953	183	TRUE	0.0406222025650728	chr18	train	0.16325024
ENST00000615329.4	ENSG00000136643.13	ENST00000366960.8	NMD+/PTC+	1250	FALSE	1250	1596	FALSE	2.21861723028962	chr1	test	0.9517218
ENST00000615724.1	ENSG00000023909.11	ENST00000370238.8	Control	1052	TRUE	1052	2126	TRUE	-0.0634101359578376	chr1	test	0.052450817
ENST00000615986.4	ENSG00000102125.18	ENST00000601016.6	NMD+/PTC+	569	FALSE	569	152	FALSE	3.66563693321162	chrX	train	0.87706065
ENST00000616000.4	ENSG00000137868.20	ENST00000395105.9	Control	2232	TRUE	2232	775	TRUE	0.0398233709320499	chr15	train	0.052632056
ENST00000616701.5	ENSG00000012171.21	ENST00000433753.4	Control	2344	TRUE	2344	1245	TRUE	0.0750253397538301	chr3	test	0.049635272
ENST00000617207.4	ENSG00000269335.8	ENST00000594239.6	Control	1377	TRUE	1377	715	TRUE	0.0377883467279177	chrX	train	0.044317532
ENST00000618590.1	ENSG00000164978.20	ENST00000892446.1	Control	554	TRUE	554	588	TRUE	-0.0779407593382036	chr9	train	0.098731406
ENST00000618911.4	ENSG00000048162.23	ENST00000614830.5	Control	1087	TRUE	1087	306	TRUE	0.0336405768599301	chr5	test	0.1831487
ENST00000619373.5	ENSG00000268350.9	ENST00000612846.5	NMD+/PTC-	1174	TRUE	1174	1452	TRUE	1.59096529095232			
ENST00000620358.4	ENSG00000010030.14	ENST00000339796.9	Control	1149	TRUE	1149	568	TRUE	0.002911968056475	chr6	train	0.9038386
ENST00000620557.4	ENSG00000147654.17	ENST00000337573.10	Control	757	TRUE	757	1550	TRUE	-0.0992295930573373	chr8	train	0.09667641
ENST00000621344.4	ENSG00000278259.6	ENST00000614623.5	Control	1357	TRUE	1357	420	TRUE	-0.061770252583252	chr17	train	0.13649538
ENST00000622833.4	ENSG00000157045.9	ENST00000565187.5	Control	872	TRUE	872	357	TRUE	0.139505374615978	chr16	train	0.039222986
ENST00000623711.4	ENSG00000163785.15	ENST00000620660.4	Control	2029	TRUE	2029	1132	TRUE	-0.068685938935875	chr3	test	0.044938456
ENST00000626491.2	ENSG00000118961.16	ENST00000541941.5	Control	901	TRUE	901	470	TRUE	0.0560393732558791	chr2	val	0.03567163
ENST00000626847.2	ENSG00000205571.16	ENST00000380743.9	Control	881	TRUE	881	574	TRUE	-0.0146303022526913	chr5	test	0.058721855
ENST00000628829.2	ENSG00000162174.13	ENST00000301776.9	NMD+/PTC+	304	FALSE	304	158	FALSE	2.13207140826161	chr11	train	0.9409836
ENST00000629543.2	ENSG00000007392.18	ENST00000337351.8	NMD+/PTC+	277	FALSE	277	95	FALSE	4.99402673142381	chr16	train	0.963499
ENST00000636077.2	ENSG00000103264.19	ENST00000311635.12	Control	1711	TRUE	1711	4524	TRUE	-0.0123656764396735	chr16	train	0.09370837
ENST00000638270.1	ENSG00000042429.13	ENST00000525613.2	Control	1907	TRUE	1907	482	TRUE	0.110502257730143	chr11	train	0.19681968
ENST00000638487.1	ENSG00000042429.13	ENST00000525613.2	NMD+/PTC-	2416	TRUE	2416	1416	TRUE	4.04592932636012	chr11	train	0.97153544
ENST00000640621.1	ENSG00000108433.17	ENST00000640051.2	Control	643	TRUE	643	2668	TRUE	-0.0466617168897329	chr17	train	0.039818335
ENST00000641025.1	ENSG00000164073.12	ENST00000641243.1	NMD+/PTC+	1047	FALSE	1047	248	FALSE	3.37002771289113	chr4	val	0.1514967
ENST00000641690.1	ENSG00000164073.12	ENST00000641243.1	Control	1396	TRUE	1396	3010	TRUE	0.0236744752672027	chr4	val	0.07396073
ENST00000642244.1	ENSG00000122335.18	ENST00000642903.1	Control	1983	TRUE	1983	883	TRUE	-0.0157177730562992	chr6	train	0.12050038
ENST00000642292.1	ENSG00000122512.18	ENST00000642456.1	Control	2527	TRUE	2527	296	TRUE	0.197772883711327	chr7	test	0.07813164
ENST00000642752.1	ENSG00000112855.18	ENST00000230771.9	Control	1618	TRUE	1618	788	TRUE	0.0612604621110657	chr5	test	0.1999501
ENST00000642817.1	ENSG00000186073.15	ENST00000437989.6	NMD+/PTC+	381	FALSE	381	61	FALSE	3.76944638623347	chr15	train	0.84485096
ENST00000643457.1	ENSG00000172113.11	ENST00000442597.6	Control	678	TRUE	678	809	TRUE	-0.0157229741448825	chr3	test	0.06818164
ENST00000643595.1	ENSG00000122512.18	ENST00000642456.1	NMD+/PTC+	572	FALSE	572	119	FALSE	3.78226092612194	chr7	test	0.7763601
ENST00000644094.1	ENSG00000169359.17	ENST00000643144.2	NMD+/PTC+	1262	FALSE	1262	118	FALSE	3.92622932107634	chr3	test	0.6612389
ENST00000644338.1	ENSG00000136143.17	ENST00000646932.1	Control	676	TRUE	676	406	TRUE	-0.00931049773892225	chr13	train	0.030217793
ENST00000646097.1	ENSG00000139687.18	ENST00000267163.6	Control	481	TRUE	481	200	TRUE	-0.0376460671297766	chr13	train	0.034526464
ENST00000646559.1	ENSG00000127990.20	ENST00000648936.2	NMD+/PTC+	205	FALSE	205	62	FALSE	1.56895836079176	chr7	test	0.49288628
ENST00000648890.1	ENSG00000145191.16	ENST00000648915.2	NMD+/PTC+	1602	FALSE	1602	108	FALSE	4.90948278294867	chr3	test	0.98892885
ENST00000649602.1	ENSG00000005302.19	ENST00000482871.6	NMD+/PTC-	1571	TRUE	1571	757	TRUE	0.455643537721528			
ENST00000649642.1	ENSG00000140519.15	ENST00000268122.9	NMD+/PTC+	1291	FALSE	1291	74	FALSE	2.95351503590802	chr15	train	0.81702644
ENST00000650045.1	ENSG00000172175.17	ENST00000649217.2	NMD+/PTC+	1483	FALSE	1483	99	FALSE	2.98779538846301	chr18	train	0.9849439
ENST00000650714.1	ENSG00000131778.21	ENST00000652616.1	Control	2385	TRUE	2385	155	TRUE	-0.0155369323665435	chr1	test	0.048871875
ENST00000650721.1	ENSG00000131778.21	ENST00000652616.1	NMD+/PTC+	1123	FALSE	1123	111	FALSE	4.28757199616253	chr1	test	0.9929791
ENST00000650811.1	ENSG00000163249.14	ENST00000295414.8	NMD+/PTC+	477	FALSE	477	52	FALSE	3.49048133689666	chr2	val	0.9892412
ENST00000651498.1	ENSG00000118960.14	ENST00000304031.8	NMD+/PTC+	416	FALSE	416	217	FALSE	1.69288629337862	chr2	val	0.9525664
ENST00000652537.1	ENSG00000183735.12	ENST00000331710.10	NMD+/PTC+	1853	FALSE	1853	108	FALSE	2.50421466112779	chr12	train	0.99443394
ENST00000652555.1	ENSG00000174989.15	ENST00000455858.2	Control	1885	TRUE	1885	3121	TRUE	-0.0553284199308358	chr12	train	0.10979497
ENST00000667949.2	ENSG00000116337.21	ENST00000342115.8	Control	2698	TRUE	2698	1102	TRUE	0.0637664061388629	chr1	test	0.25809422
ENST00000672951.1	ENSG00000139163.17	ENST00000266517.9	Control	799	TRUE	799	205	TRUE	-0.0655316963157392	chr12	train	0.0740629
ENST00000673715.1	ENSG00000076242.19	ENST00000231790.8	Control	1927	TRUE	1927	222	TRUE	-0.0763277899862093	chr3	test	0.04057951
ENST00000673737.2	ENSG00000163703.21	ENST00000452070.6	NMD+/PTC+	768	FALSE	768	96	FALSE	4.25023806656403	chr3	test	0.9085972
ENST00000673972.1	ENSG00000076242.19	ENST00000231790.8	NMD+/PTC+	148	FALSE	148	149	FALSE	4.18138333980412	chr3	test	0.9710264
ENST00000674096.1	ENSG00000175782.12	ENST00000398004.4	NMD+/PTC+	665	FALSE	665	170	FALSE	4.06687479080295	chr12	train	0.86795443
ENST00000674569.1	ENSG00000112367.13	ENST00000676435.1	NMD+/PTC+	789	FALSE	789	163	FALSE	3.95370675249397	chr6	train	0.98808205
ENST00000674992.1	ENSG00000121940.18	ENST00000356970.6	NMD+/PTC+	507	FALSE	507	171	FALSE	3.84912337645195	chr1	test	0.9705893
ENST00000675625.1	ENSG00000104381.15	ENST00000220822.12	NMD+/PTC+	248	FALSE	248	174	FALSE	4.12270360468527	chr8	train	0.78497714
ENST00000675641.1	ENSG00000148356.16	ENST00000300417.11	NMD+/PTC+	1614	FALSE	1614	105	FALSE	3.67831551808359	chr9	train	0.99504733
ENST00000675777.1	ENSG00000133315.13	ENST00000538595.1	Control	1124	TRUE	1124	122	TRUE	-0.0290148113854421	chr11	train	0.056486376
ENST00000675928.1	ENSG00000104381.15	ENST00000220822.12	Control	970	TRUE	970	1791	TRUE	0.121946530854951	chr8	train	0.040070847
ENST00000675937.1	ENSG00000084073.11	ENST00000372759.4	NMD+/PTC+	1177	FALSE	1177	193	FALSE	4.87881836271794	chr1	test	0.97908324
ENST00000676177.1	ENSG00000087053.20	ENST00000352297.11	NMD+/PTC-	2222	TRUE	2222	2570	TRUE	0.413860954146538			
ENST00000676569.1	ENSG00000120526.13	ENST00000239690.9	Control	1590	TRUE	1590	1132	TRUE	-0.0435672195869909	chr8	train	0.039188642
ENST00000676694.1	ENSG00000075413.20	ENST00000303622.13	NMD+/PTC+	939	FALSE	939	66	FALSE	1.47065748178323	chr14	train	0.94868344
ENST00000676828.1	ENSG00000136448.14	ENST00000258960.7	NMD+/PTC+	1548	FALSE	1548	327	FALSE	1.69040764929639	chr17	train	0.6253835
ENST00000676986.1	ENSG00000001497.19	ENST00000374811.8	Control	1502	TRUE	1502	821	TRUE	0.178827283044505	chrX	train	0.06709709
ENST00000677531.1	ENSG00000112561.20	ENST00000373033.6	Control	1614	TRUE	1614	1101	TRUE	0.0996199028511883	chr6	train	0.030652158
ENST00000679002.1	ENSG00000123815.14	ENST00000678419.1	NMD+/PTC+	535	FALSE	535	352	FALSE	2.68347749101701	chr19	train	0.9523202
ENST00000680131.1	ENSG00000135297.18	ENST00000680686.1	NMD+/PTC+	1400	FALSE	1400	216	FALSE	4.55394532520331	chr6	train	0.985572
ENST00000681117.1	ENSG00000073060.18	ENST00000339570.9	NMD+/PTC+	908	FALSE	908	167	FALSE	2.39203016822227	chr12	train	0.9747405
ENST00000681204.1	ENSG00000135297.18	ENST00000680686.1	Control	1894	TRUE	1894	1736	TRUE	-0.0759486308058795	chr6	train	0.05092238
ENST00000681308.1	ENSG00000138138.15	ENST00000852090.1	NMD+/PTC+	484	FALSE	484	90	FALSE	3.32168204129777	chr10	train	0.96295595
ENST00000681505.1	ENSG00000089127.15	ENST00000452357.7	NMD+/PTC+	677	FALSE	677	230	FALSE	2.31808621224261	chr12	train	0.727271
ENST00000681539.1	ENSG00000125875.16	ENST00000354200.5	Control	1357	FALSE	1357	292	TRUE	-0.105719371458751	chr20	train	0.31133994
ENST00000681849.1	ENSG00000157601.16	ENST00000398598.8	Control	2372	TRUE	2372	1110	TRUE	-0.20678136627319	chr21	train	0.08893323
ENST00000682872.1	ENSG00000172530.23	ENST00000854734.1	Control	1743	TRUE	1743	727	TRUE	-0.0406206655673672	chr16	train	0.07430287
ENST00000683199.1	ENSG00000049167.17	ENST00000676185.1	Control	1099	TRUE	1099	383	TRUE	0.00329425956456478	chr5	test	0.04835772
ENST00000683776.1	ENSG00000170949.19	ENST00000429604.5	Control	2968	TRUE	2968	3649	TRUE	0.0527220642342537	chr19	train	0.08750582
ENST00000683803.1	ENSG00000135317.15	ENST00000369627.6	NMD+/PTC+	1422	FALSE	1422	156	FALSE	4.1404147918349	chr6	train	0.9941876
ENST00000684095.1	ENSG00000124356.18	ENST00000339566.7	NMD+/PTC+	1364	FALSE	1364	102	FALSE	3.90318088513656	chr2	val	0.84310806
ENST00000684493.1	ENSG00000163703.21	ENST00000452070.6	Control	1330	TRUE	1330	1049	TRUE	-0.0427640063045488	chr3	test	0.08325079
ENST00000686305.1	ENSG00000064763.13	ENST00000536681.8	NMD+/PTC+	607	FALSE	607	178	FALSE	3.55493529773265	chr12	train	0.9693467
ENST00000686419.1	ENSG00000064763.13	ENST00000536681.8	Control	1807	TRUE	1807	314	TRUE	-0.00393621443412305	chr12	train	0.025499867
ENST00000686786.1	ENSG00000107669.20	ENST00000224652.12	NMD+/PTC+	235	FALSE	235	246	FALSE	2.44055607918422	chr10	train	0.9111203
ENST00000687939.1	ENSG00000116473.16	ENST00000369709.4	Control	834	FALSE	834	116	TRUE	-0.0270320726971658	chr1	test_paralog	0.5615145
ENST00000688577.1	ENSG00000172992.14	ENST00000692009.1	NMD+/PTC+	613	FALSE	613	108	FALSE	4.45797442269368	chr17	train	0.9227674
ENST00000688634.1	ENSG00000123989.16	ENST00000243776.11	NMD+/PTC+	952	FALSE	952	655	FALSE	3.21203215346865	chr2	val	0.68759
ENST00000688724.1	ENSG00000115295.22	ENST00000320081.10	NMD+/PTC+	1686	FALSE	1686	135	FALSE	3.52040230219931	chr2	val	0.9797901
ENST00000690841.1	ENSG00000130309.13	ENST00000593832.1	NMD+/PTC-	1989	TRUE	1989	1968	TRUE	3.85613818914559	chr19	train	0.9932643
ENST00000691202.1	ENSG00000293669.2	ENST00000688185.2	Control	999	TRUE	999	899	TRUE	-0.0608370323238469	chr17	train	0.16089238
ENST00000695556.1	ENSG00000138750.17	ENST00000869721.1	NMD+/PTC+	975	FALSE	975	94	FALSE	4.51012329988912	chr4	val	0.98104984
ENST00000696050.1	ENSG00000144048.13	ENST00000272444.8	NMD+/PTC+	660	FALSE	660	76	FALSE	1.04027561382807	chr2	val	0.94573647
ENST00000696134.1	ENSG00000117595.14	ENST00000367021.8	NMD+/PTC+	997	FALSE	997	528	FALSE	4.62614695895541	chr1	test	0.80821455
ENST00000696265.1	ENSG00000112039.7	ENST00000229769.3	NMD+/PTC+	1324	FALSE	1324	126	FALSE	3.01963887264392	chr6	train	0.6954765
ENST00000696314.1	ENSG00000115392.14	ENST00000427708.7	NMD+/PTC+	829	FALSE	829	117	FALSE	2.9308554873387	chr2	val	0.8361069
ENST00000696598.1	ENSG00000115392.14	ENST00000427708.7	Control	692	TRUE	692	886	TRUE	-0.0338810822701525	chr2	val	0.03259403
ENST00000696881.1	ENSG00000136689.20	ENST00000354115.6	NMD+/PTC+	160	FALSE	160	171	FALSE	2.1845068910895	chr2	val	0.9013858
ENST00000697868.1	ENSG00000126524.13	ENST00000246868.7	NMD+/PTC+	336	FALSE	336	71	FALSE	2.93311995658225	chr7	test	0.8429619
ENST00000698547.1	ENSG00000141524.20	ENST00000590602.6	NMD+/PTC+	775	FALSE	775	258	FALSE	3.3120325745781	chr17	train	0.95245355
ENST00000698548.1	ENSG00000141524.20	ENST00000590602.6	Control	2439	TRUE	2439	279	TRUE	-0.0499594725326613	chr17	train	0.04357599
ENST00000698605.1	ENSG00000013375.18	ENST00000513973.6	NMD+/PTC+	295	FALSE	295	181	FALSE	4.60945711761276	chr6	train	0.9732761
ENST00000698622.1	ENSG00000013375.18	ENST00000513973.6	Control	854	TRUE	854	699	TRUE	-0.0563424121292521	chr6	train	0.02699954
ENST00000698923.1	ENSG00000138231.14	ENST00000463982.3	NMD+/PTC+	947	FALSE	947	72	FALSE	2.62447870888289	chr3	test	0.581038
ENST00000698924.1	ENSG00000138231.14	ENST00000463982.3	Control	1708	TRUE	1708	1550	TRUE	-0.0279121247912357	chr3	test	0.026567927
ENST00000699166.1	ENSG00000128789.23	ENST00000590217.5	NMD+/PTC+	686	FALSE	686	242	FALSE	3.71942722815267	chr18	train	0.9081409
ENST00000699167.1	ENSG00000128789.23	ENST00000590217.5	Control	675	TRUE	675	5197	TRUE	-0.0436236098979394	chr18	train	0.044099092
ENST00000700259.1	ENSG00000165282.17	ENST00000907113.1	NMD+/PTC+	1458	FALSE	1458	294	FALSE	2.65419748173989	chr9	train	0.9245272
ENST00000700533.1	ENSG00000108559.14	ENST00000573584.6	NMD+/PTC+	1116	FALSE	1116	99	FALSE	4.18949969220442	chr17	train	0.99734193
ENST00000703125.1	ENSG00000102471.16	ENST00000620924.1	NMD+/PTC+	723	FALSE	723	44	FALSE	4.69371811799157	chr13	train	0.9622603
ENST00000703146.1	ENSG00000102471.16	ENST00000620924.1	Control	978	FALSE	978	106	TRUE	-0.01240804938888	chr13	train	0.15715124
ENST00000703988.1	ENSG00000068400.15	ENST00000376423.8	Control	2543	TRUE	2543	558	TRUE	0.0132364858543645	chrX	train	0.056596197
ENST00000713795.1	ENSG00000221838.13	ENST00000429084.5	NMD+/PTC+	1171	FALSE	1171	102	FALSE	2.58516784093014	chr7	test	0.5860688
ENST00000713859.1	ENSG00000139687.18	ENST00000267163.6	NMD+/PTC+	819	FALSE	819	78	FALSE	2.82228401558946	chr13	train	0.9898891
ENST00000714370.1	ENSG00000166888.14	ENST00000300134.8	NMD+/PTC+	1578	FALSE	1578	260	FALSE	4.11117009172466	chr12	train	0.97014993
ENST00000721291.1	ENSG00000290831.2	ENST00000444583.7	NMD+/PTC+	1104	FALSE	1104	389	FALSE	4.57764457024356	chr7	test	0.8495671
ENST00000721294.1	ENSG00000290831.2	ENST00000444583.7	Control	901	FALSE	901	145	TRUE	0.140730612720847			
ENST00000736734.1	ENSG00000290940.2	ENST00000736737.1	Control	756	TRUE	756	1416	TRUE	-0.043883032248852	chr12	train	0.4483712
ENST00000736757.1	ENSG00000290940.2	ENST00000736737.1	NMD+/PTC+	573	FALSE	573	292	FALSE	2.45802165560524	chr12	train	0.83581126
ENST00000754443.1	ENSG00000291152.2	ENST00000685034.2	NMD+/PTC-	878	TRUE	878	800	TRUE	3.37168494580502	chr7	test	0.24785444
ENST00000770064.1	ENSG00000214719.14	ENST00000770062.1	NMD+/PTC+	787	FALSE	787	293	FALSE	1.68623448853992	chr17	train	0.5008841
ENST00000801470.1	ENSG00000310523.1	ENST00000702783.2	NMD+/PTC+	987	FALSE	987	159	FALSE	3.75355629267991	chr2	val	0.9600441
ENST00000801494.1	ENSG00000310523.1	ENST00000702783.2	Control	599	FALSE	599	511	FALSE	0.0624054476738304	chr2	val	0.82982945
ENST00000817346.1	ENSG00000290823.2	ENST00000817349.1	Control	1826	TRUE	1826	473	TRUE	0.0135187865863824	chr15	train	0.9439997
ENST00000817354.1	ENSG00000290823.2	ENST00000817349.1	NMD+/PTC+	932	FALSE	932	159	FALSE	3.26969742153844	chr15	train	0.8233677
ENST00000842661.1	ENSG00000291100.2	ENST00000842660.1	NMD+/PTC-	1002	FALSE	1002	77	TRUE	2.0165320691442	chr20	train	0.5362756
ENST00000850622.1	ENSG00000162695.14	ENST00000370112.8	Control	1314	FALSE	1314	93	FALSE	0.00900036400129405	chr1	test	0.8004715
ENST00000851570.1	ENSG00000104635.16	ENST00000381237.6	Control	1756	TRUE	1756	3190	TRUE	0.0300243801104295	chr8	train	0.040115517
