comparator_isoform_id	nmdep_rule_score	nmdep_rule_leaf	nmdep_rule_call
ENST00000216288.11	0	last_exon	escape
ENST00000217185.3	0.65	trigger_nmd	trigger
ENST00000219069.6	0	last_exon	escape
ENST00000222574.9	0	last_exon	escape
ENST00000223423.8	0	last_exon	escape
ENST00000228843.13	0	last_exon	escape
ENST00000235878.5	0.65	trigger_nmd	trigger
ENST00000238018.8	0.2	50nt_rule	escape
ENST00000240139.10	0	last_exon	escape
ENST00000243639.8	0	last_exon	escape
ENST00000243896.6	0	last_exon	escape
ENST00000248041.12	0	last_exon	escape
ENST00000248420.9	0.41	long_exon	escape
ENST00000249910.5	0	last_exon	escape
ENST00000250056.12	0	last_exon	escape
ENST00000250379.13	0	last_exon	escape
ENST00000254742.6	0.41	long_exon	escape
ENST00000256733.9	0	last_exon	escape
ENST00000257659.12	0	last_exon	escape
ENST00000259050.8	0	last_exon	escape
ENST00000259206.9	0	last_exon	escape
ENST00000259951.12	0	last_exon	escape
ENST00000260506.12	0	last_exon	escape
ENST00000260563.4	0	last_exon	escape
ENST00000261203.7	0.65	trigger_nmd	trigger
ENST00000261388.7	0	last_exon	escape
ENST00000261817.6	0	last_exon	escape
ENST00000262013.12	0	last_exon	escape
ENST00000262177.9	0	last_exon	escape
ENST00000263112.11	0	last_exon	escape
ENST00000263205.11	0	last_exon	escape
ENST00000264668.6	0	last_exon	escape
ENST00000265978.8	0	last_exon	escape
ENST00000266252.8	0	last_exon	escape
ENST00000268673.12	0	last_exon	escape
ENST00000271688.10	0	last_exon	escape
ENST00000271889.8	0	last_exon	escape
ENST00000274773.12	0	last_exon	escape
ENST00000281273.8	0	last_exon	escape
ENST00000281419.8	0	last_exon	escape
ENST00000285908.5	0	last_exon	escape
ENST00000288723.9	0.2	50nt_rule	escape
ENST00000289013.11	0	last_exon	escape
ENST00000295694.9	0	last_exon	escape
ENST00000296702.9	0	last_exon	escape
ENST00000296783.7	0	last_exon	escape
ENST00000297574.6	0	last_exon	escape
ENST00000298068.10	0	last_exon	escape
ENST00000299421.9	0	last_exon	escape
ENST00000301021.7	0	last_exon	escape
ENST00000302956.8	0	last_exon	escape
ENST00000306353.8	0.65	trigger_nmd	trigger
ENST00000306385.10	0	last_exon	escape
ENST00000306433.9	0	last_exon	escape
ENST00000308893.9	0	last_exon	escape
ENST00000309439.9	0	last_exon	escape
ENST00000310340.9	0	last_exon	escape
ENST00000311350.8	0	last_exon	escape
ENST00000311489.8	0.2	50nt_rule	escape
ENST00000312635.10	0	last_exon	escape
ENST00000313244.14	0	last_exon	escape
ENST00000314673.8	0	last_exon	escape
ENST00000316856.7	0	last_exon	escape
ENST00000318387.7	0	last_exon	escape
ENST00000318787.13	0	last_exon	escape
ENST00000319073.5	0	last_exon	escape
ENST00000319481.8	0	last_exon	escape
ENST00000322269.10	0.65	trigger_nmd	trigger
ENST00000322813.10	0	last_exon	escape
ENST00000323301.8	0	last_exon	escape
ENST00000324464.8	0	last_exon	escape
ENST00000324932.12	0	last_exon	escape
ENST00000325223.7	0	last_exon	escape
ENST00000325324.11	0	last_exon	escape
ENST00000325464.6	0	last_exon	escape
ENST00000325468.9	0	last_exon	escape
ENST00000326729.9	0	last_exon	escape
ENST00000326853.9	0	last_exon	escape
ENST00000327761.7	0	last_exon	escape
ENST00000327858.11	0	last_exon	escape
ENST00000329281.6	0.2	50nt_rule	escape
ENST00000330243.9	0	last_exon	escape
ENST00000330622.9	0	last_exon	escape
ENST00000330843.9	0	last_exon	escape
ENST00000333483.14	0.41	long_exon	escape
ENST00000334530.9	0.2	50nt_rule	escape
ENST00000334538.13	0.65	trigger_nmd	trigger
ENST00000334944.9	0	last_exon	escape
ENST00000335698.4	0	last_exon	escape
ENST00000335760.9	0.65	trigger_nmd	trigger
ENST00000336430.11	0	last_exon	escape
ENST00000336702.7	0	last_exon	escape
ENST00000337339.7	0	last_exon	escape
ENST00000337665.8	0.2	50nt_rule	escape
ENST00000337841.4	0	last_exon	escape
ENST00000338546.9	0	last_exon	escape
ENST00000339773.9	0	last_exon	escape
ENST00000339775.10	0	last_exon	escape
ENST00000340139.10	0	last_exon	escape
ENST00000340308.7	0	last_exon	escape
ENST00000340660.10	0	last_exon	escape
ENST00000340729.9	0	last_exon	escape
ENST00000341116.7	0	last_exon	escape
ENST00000341318.9	0	last_exon	escape
ENST00000341505.4	0.2	50nt_rule	escape
ENST00000342616.4	0	last_exon	escape
ENST00000345724.7	0	last_exon	escape
ENST00000345739.10	0	last_exon	escape
ENST00000346134.11	0	last_exon	escape
ENST00000346192.7	0	last_exon	escape
ENST00000346299.10	0	last_exon	escape
ENST00000347691.9	0	last_exon	escape
ENST00000348257.9	0	last_exon	escape
ENST00000348520.10	0.2	50nt_rule	escape
ENST00000349215.8	0	last_exon	escape
ENST00000350027.8	0.2	50nt_rule	escape
ENST00000351429.7	0	last_exon	escape
ENST00000352301.8	0.2	50nt_rule	escape
ENST00000353788.8	0	last_exon	escape
ENST00000353866.7	0	last_exon	escape
ENST00000354631.7	0.65	trigger_nmd	trigger
ENST00000354667.8	0.2	50nt_rule	escape
ENST00000355264.9	0	last_exon	escape
ENST00000355557.7	0	last_exon	escape
ENST00000355957.9	0	last_exon	escape
ENST00000356306.9	0.65	trigger_nmd	trigger
ENST00000356362.6	0	last_exon	escape
ENST00000356836.10	0	last_exon	escape
ENST00000357339.7	0	last_exon	escape
ENST00000357390.8	0.65	trigger_nmd	trigger
ENST00000357430.8	0	last_exon	escape
ENST00000358039.9	0	last_exon	escape
ENST00000358377.7	0	last_exon	escape
ENST00000358769.7	0	last_exon	escape
ENST00000359213.7	0	last_exon	escape
ENST00000359365.9	0	last_exon	escape
ENST00000359366.10	0.65	trigger_nmd	trigger
ENST00000359479.7	0.2	50nt_rule	escape
ENST00000359949.11	0	last_exon	escape
ENST00000359980.5	0	last_exon	escape
ENST00000360003.7	0	last_exon	escape
ENST00000360171.11	0	last_exon	escape
ENST00000360194.8	0	last_exon	escape
ENST00000361042.8	0	last_exon	escape
ENST00000361641.6	0	last_exon	escape
ENST00000361778.7	0	last_exon	escape
ENST00000361802.7	0	last_exon	escape
ENST00000361875.8	0	last_exon	escape
ENST00000361909.8	0	last_exon	escape
ENST00000366554.3	0	last_exon	escape
ENST00000366872.10	0	last_exon	escape
ENST00000367201.7	0.2	50nt_rule	escape
ENST00000367368.3	0	last_exon	escape
ENST00000367756.8	0	last_exon	escape
ENST00000368092.7	0	last_exon	escape
ENST00000368450.5	0	last_exon	escape
ENST00000368552.8	0	last_exon	escape
ENST00000368564.7	0	last_exon	escape
ENST00000368613.8	0	last_exon	escape
ENST00000368849.8	0	last_exon	escape
ENST00000369093.6	0	last_exon	escape
ENST00000369487.3	0	last_exon	escape
ENST00000369965.8	0	last_exon	escape
ENST00000369969.7	0.2	50nt_rule	escape
ENST00000370779.8	0	last_exon	escape
ENST00000371033.9	0	last_exon	escape
ENST00000371242.6	0	last_exon	escape
ENST00000371466.4	0	last_exon	escape
ENST00000371582.8	0	last_exon	escape
ENST00000371897.8	0	last_exon	escape
ENST00000372674.5	0	last_exon	escape
ENST00000373146.6	0	last_exon	escape
ENST00000373150.8	0	last_exon	escape
ENST00000373243.7	0	last_exon	escape
ENST00000373443.7	0	last_exon	escape
ENST00000373489.10	0	last_exon	escape
ENST00000373492.6	0.65	trigger_nmd	trigger
ENST00000373896.8	0	last_exon	escape
ENST00000374948.6	0	last_exon	escape
ENST00000375200.6	0	last_exon	escape
ENST00000375257.2	0	last_exon	escape
ENST00000375349.7	0	last_exon	escape
ENST00000375403.6	0.65	trigger_nmd	trigger
ENST00000375479.6	0.2	50nt_rule	escape
ENST00000375771.5	0	last_exon	escape
ENST00000375840.9	0	last_exon	escape
ENST00000376145.8	0	last_exon	escape
ENST00000376368.7	0	last_exon	escape
ENST00000377600.7	0.65	trigger_nmd	trigger
ENST00000377604.8	0	last_exon	escape
ENST00000379158.7	0	last_exon	escape
ENST00000379250.10	0.65	trigger_nmd	trigger
ENST00000379325.7	0.65	trigger_nmd	trigger
ENST00000379594.7	0.65	trigger_nmd	trigger
ENST00000380729.8	0	last_exon	escape
ENST00000381208.9	0	last_exon	escape
ENST00000381373.3	0	last_exon	escape
ENST00000383745.6	0	last_exon	escape
ENST00000392008.6	0	last_exon	escape
ENST00000392095.8	0	last_exon	escape
ENST00000392341.6	0	last_exon	escape
ENST00000392523.9	0	last_exon	escape
ENST00000392571.6	0	last_exon	escape
ENST00000392623.5	0	last_exon	escape
ENST00000393047.8	0	last_exon	escape
ENST00000393132.2	0	last_exon	escape
ENST00000393400.6	0.65	trigger_nmd	trigger
ENST00000393760.6	0	last_exon	escape
ENST00000394073.6	0	last_exon	escape
ENST00000394170.6	0	last_exon	escape
ENST00000394514.6	0.41	long_exon	escape
ENST00000394631.7	0	last_exon	escape
ENST00000394689.2	0	last_exon	escape
ENST00000395226.6	0	last_exon	escape
ENST00000395303.7	0	last_exon	escape
ENST00000395425.6	0	last_exon	escape
ENST00000395602.8	0	last_exon	escape
ENST00000395703.8	0	last_exon	escape
ENST00000395859.2	0	last_exon	escape
ENST00000396196.6	0.65	trigger_nmd	trigger
ENST00000396401.7	0	last_exon	escape
ENST00000396525.7	0	last_exon	escape
ENST00000396551.9	0	last_exon	escape
ENST00000396596.2	0	last_exon	escape
ENST00000396649.7	0	last_exon	escape
ENST00000396774.6	0	last_exon	escape
ENST00000397206.6	0	last_exon	escape
ENST00000397638.7	0	last_exon	escape
ENST00000397783.5	0.2	50nt_rule	escape
ENST00000397871.5	0	last_exon	escape
ENST00000397873.6	0	last_exon	escape
ENST00000398071.4	0	last_exon	escape
ENST00000399079.7	0	last_exon	escape
ENST00000399351.7	0	last_exon	escape
ENST00000399455.2	0	last_exon	escape
ENST00000399777.2	0.65	trigger_nmd	trigger
ENST00000400556.8	0	last_exon	escape
ENST00000402182.7	0	last_exon	escape
ENST00000403461.5	0.2	50nt_rule	escape
ENST00000403470.1	0	last_exon	escape
ENST00000404072.7	0	last_exon	escape
ENST00000404424.5	0	last_exon	escape
ENST00000404724.7	0.2	50nt_rule	escape
ENST00000406555.7	0	last_exon	escape
ENST00000406618.3	0	last_exon	escape
ENST00000406925.7	0	last_exon	escape
ENST00000409160.7	0	last_exon	escape
ENST00000409182.1	0	last_exon	escape
ENST00000409406.1	0.41	long_exon	escape
ENST00000409470.5	0.2	50nt_rule	escape
ENST00000409512.5	0	last_exon	escape
ENST00000409584.5	0	last_exon	escape
ENST00000410049.1	0	last_exon	escape
ENST00000411850.5	0	last_exon	escape
ENST00000412033.7	0.65	trigger_nmd	trigger
ENST00000413266.6	0	last_exon	escape
ENST00000413507.3	0	last_exon	escape
ENST00000415095.5	0	last_exon	escape
ENST00000415229.6	0	last_exon	escape
ENST00000415783.6	0	last_exon	escape
ENST00000416913.5	0	last_exon	escape
ENST00000417220.6	0	last_exon	escape
ENST00000417413.7	0.65	trigger_nmd	trigger
ENST00000417689.6	0	last_exon	escape
ENST00000417736.2	0.41	long_exon	escape
ENST00000418389.7	0	last_exon	escape
ENST00000418431.5	0.65	trigger_nmd	trigger
ENST00000418611.5	0.65	trigger_nmd	trigger
ENST00000419205.5	0	last_exon	escape
ENST00000420510.5	0	last_exon	escape
ENST00000420827.2	0	last_exon	escape
ENST00000420864.5	0	last_exon	escape
ENST00000421276.6	0	last_exon	escape
ENST00000422257.7	0	last_exon	escape
ENST00000423725.5	0	last_exon	escape
ENST00000423894.5	0	last_exon	escape
ENST00000423945.6	0	last_exon	escape
ENST00000424495.2	0	last_exon	escape
ENST00000426705.6	0	last_exon	escape
ENST00000426808.5	0.65	trigger_nmd	trigger
ENST00000426982.7	0	last_exon	escape
ENST00000427190.6	0	last_exon	escape
ENST00000427993.7	0	last_exon	escape
ENST00000428707.2	0	last_exon	escape
ENST00000428760.5	0.65	trigger_nmd	trigger
ENST00000429160.1	0.65	trigger_nmd	trigger
ENST00000429751.6	0	last_exon	escape
ENST00000429941.6	0	last_exon	escape
ENST00000432425.5	0.65	trigger_nmd	trigger
ENST00000432569.2	0	last_exon	escape
ENST00000432887.5	0	last_exon	escape
ENST00000434065.5	0	last_exon	escape
ENST00000434391.6	0.65	trigger_nmd	trigger
ENST00000434858.5	0.65	trigger_nmd	trigger
ENST00000436062.5	0	last_exon	escape
ENST00000436757.7	0	last_exon	escape
ENST00000437212.8	0	last_exon	escape
ENST00000438419.6	0	last_exon	escape
ENST00000438896.3	0	last_exon	escape
ENST00000439052.6	0	last_exon	escape
ENST00000439169.2	0	last_exon	escape
ENST00000439578.5	0	last_exon	escape
ENST00000439761.3	0	last_exon	escape
ENST00000440191.6	0	last_exon	escape
ENST00000440392.3	0	last_exon	escape
ENST00000441576.6	0	last_exon	escape
ENST00000441843.5	0.2	50nt_rule	escape
ENST00000442215.6	0	last_exon	escape
ENST00000443381.7	0	last_exon	escape
ENST00000443698.5	0	last_exon	escape
ENST00000443785.5	0.65	trigger_nmd	trigger
ENST00000443980.6	0	last_exon	escape
ENST00000445295.2	0	last_exon	escape
ENST00000446293.6	0	last_exon	escape
ENST00000446801.6	0.2	50nt_rule	escape
ENST00000446927.5	0.65	trigger_nmd	trigger
ENST00000446942.5	0.41	long_exon	escape
ENST00000447096.1	0.65	trigger_nmd	trigger
ENST00000447133.7	0	last_exon	escape
ENST00000447452.6	0	last_exon	escape
ENST00000447873.6	0	last_exon	escape
ENST00000448281.7	0.2	50nt_rule	escape
ENST00000448392.6	0.65	trigger_nmd	trigger
ENST00000449301.5	0.65	trigger_nmd	trigger
ENST00000450873.6	0	last_exon	escape
ENST00000450991.6	0.65	trigger_nmd	trigger
ENST00000451590.5	0	last_exon	escape
ENST00000451623.5	0.65	trigger_nmd	trigger
ENST00000452673.6	0	last_exon	escape
ENST00000453172.2	0	last_exon	escape
ENST00000453203.2	0.2	50nt_rule	escape
ENST00000453791.6	0	last_exon	escape
ENST00000454244.4	0	last_exon	escape
ENST00000454520.6	0	last_exon	escape
ENST00000455319.6	0	last_exon	escape
ENST00000455834.5	0	last_exon	escape
ENST00000456380.5	0	last_exon	escape
ENST00000456506.2	0.65	trigger_nmd	trigger
ENST00000457269.8	0	last_exon	escape
ENST00000457458.6	0	last_exon	escape
ENST00000457572.5	0.65	trigger_nmd	trigger
ENST00000459929.6	0.65	trigger_nmd	trigger
ENST00000460212.1	0.65	trigger_nmd	trigger
ENST00000461304.5	0.65	trigger_nmd	trigger
ENST00000461371.5	0	last_exon	escape
ENST00000461440.5	0	last_exon	escape
ENST00000462677.3	0.65	trigger_nmd	trigger
ENST00000462788.6	0.65	trigger_nmd	trigger
ENST00000462997.6	0	last_exon	escape
ENST00000463347.5	0	last_exon	escape
ENST00000463376.6	0	last_exon	escape
ENST00000463664.5	0.41	long_exon	escape
ENST00000464088.5	0.65	trigger_nmd	trigger
ENST00000464099.5	0	last_exon	escape
ENST00000464256.1	0	last_exon	escape
ENST00000464605.1	0	last_exon	escape
ENST00000464909.2	0	last_exon	escape
ENST00000466129.6	0	last_exon	escape
ENST00000466832.5	0	last_exon	escape
ENST00000467891.5	0.41	long_exon	escape
ENST00000470080.5	0	last_exon	escape
ENST00000470411.2	0	last_exon	escape
ENST00000470551.1	0.65	trigger_nmd	trigger
ENST00000472637.5	0	last_exon	escape
ENST00000472647.5	0	last_exon	escape
ENST00000474012.1	0	last_exon	escape
ENST00000474361.6	0.65	trigger_nmd	trigger
ENST00000474393.5	0	last_exon	escape
ENST00000475591.5	0.41	long_exon	escape
ENST00000475764.5	0.65	trigger_nmd	trigger
ENST00000477538.2	0.41	long_exon	escape
ENST00000477693.1	0	last_exon	escape
ENST00000478672.1	0	last_exon	escape
ENST00000480046.5	0	last_exon	escape
ENST00000480681.1	0.65	trigger_nmd	trigger
ENST00000480948.6	0	last_exon	escape
ENST00000481935.5	0	last_exon	escape
ENST00000482320.5	0.65	trigger_nmd	trigger
ENST00000482555.5	0.41	long_exon	escape
ENST00000482979.5	0	last_exon	escape
ENST00000484413.6	0	last_exon	escape
ENST00000484417.5	0.65	trigger_nmd	trigger
ENST00000485648.5	0.41	long_exon	escape
ENST00000486040.1	0	last_exon	escape
ENST00000486228.7	0.65	trigger_nmd	trigger
ENST00000487577.5	0	last_exon	escape
ENST00000488362.5	0	last_exon	escape
ENST00000488673.6	0.65	trigger_nmd	trigger
ENST00000488877.6	0.65	trigger_nmd	trigger
ENST00000489394.5	0.65	trigger_nmd	trigger
ENST00000489519.1	0	last_exon	escape
ENST00000489772.5	0	last_exon	escape
ENST00000491231.5	0.65	trigger_nmd	trigger
ENST00000491265.1	0	last_exon	escape
ENST00000491402.5	0.65	trigger_nmd	trigger
ENST00000491407.1	0.41	long_exon	escape
ENST00000491410.1	0	last_exon	escape
ENST00000492498.5	0.65	trigger_nmd	trigger
ENST00000492540.5	0.41	long_exon	escape
ENST00000492996.6	0	last_exon	escape
ENST00000493053.5	0.65	trigger_nmd	trigger
ENST00000493230.5	0.65	trigger_nmd	trigger
ENST00000493368.5	0	last_exon	escape
ENST00000493680.5	0	last_exon	escape
ENST00000494584.5	0.65	trigger_nmd	trigger
ENST00000494826.1	0.65	trigger_nmd	trigger
ENST00000495421.1	0.65	trigger_nmd	trigger
ENST00000495509.6	0.65	trigger_nmd	trigger
ENST00000495579.5	0	last_exon	escape
ENST00000495742.5	0.65	trigger_nmd	trigger
ENST00000498336.5	0.65	trigger_nmd	trigger
ENST00000498510.2	0	last_exon	escape
ENST00000501493.6	0	last_exon	escape
ENST00000502506.6	0.65	trigger_nmd	trigger
ENST00000502973.1	0.65	trigger_nmd	trigger
ENST00000502979.1	0	last_exon	escape
ENST00000503235.1	0	last_exon	escape
ENST00000503596.5	0.65	trigger_nmd	trigger
ENST00000503936.6	0	last_exon	escape
ENST00000504011.5	0	last_exon	escape
ENST00000504286.2	0.65	trigger_nmd	trigger
ENST00000504878.1	0	last_exon	escape
ENST00000505603.5	0	last_exon	escape
ENST00000505803.5	0	last_exon	escape
ENST00000506139.5	0	last_exon	escape
ENST00000508274.5	0.65	trigger_nmd	trigger
ENST00000508629.5	0	last_exon	escape
ENST00000510267.5	0.65	trigger_nmd	trigger
ENST00000510985.1	0	last_exon	escape
ENST00000511137.5	0.65	trigger_nmd	trigger
ENST00000512606.6	0.41	long_exon	escape
ENST00000513117.1	0.65	trigger_nmd	trigger
ENST00000514033.1	0	last_exon	escape
ENST00000515708.5	0	last_exon	escape
ENST00000515853.5	0	last_exon	escape
ENST00000518714.5	0	last_exon	escape
ENST00000518913.5	0.65	trigger_nmd	trigger
ENST00000519357.1	0	last_exon	escape
ENST00000519607.5	0.65	trigger_nmd	trigger
ENST00000520511.1	0	last_exon	escape
ENST00000520957.1	0	last_exon	escape
ENST00000521166.5	0	last_exon	escape
ENST00000523444.2	0	last_exon	escape
ENST00000523887.5	0	last_exon	escape
ENST00000524214.5	0	last_exon	escape
ENST00000524782.6	0	last_exon	escape
ENST00000525158.1	0	last_exon	escape
ENST00000526288.1	0	last_exon	escape
ENST00000526711.5	0.65	trigger_nmd	trigger
ENST00000527764.1	0	last_exon	escape
ENST00000528071.5	0	last_exon	escape
ENST00000529397.5	0	last_exon	escape
ENST00000533383.5	0.65	trigger_nmd	trigger
ENST00000533603.5	0	last_exon	escape
ENST00000533723.1	0	last_exon	escape
ENST00000534405.5	0.65	trigger_nmd	trigger
ENST00000535306.6	0	last_exon	escape
ENST00000536343.5	0.65	trigger_nmd	trigger
ENST00000536532.6	0.65	trigger_nmd	trigger
ENST00000536761.5	0	last_exon	escape
ENST00000536889.1	0	last_exon	escape
ENST00000537971.5	0	last_exon	escape
ENST00000538839.5	0	last_exon	escape
ENST00000539041.5	0	last_exon	escape
ENST00000539140.6	0	last_exon	escape
ENST00000539417.6	0.65	trigger_nmd	trigger
ENST00000539480.5	0	last_exon	escape
ENST00000540550.6	0	last_exon	escape
ENST00000541210.5	0	last_exon	escape
ENST00000541435.6	0	last_exon	escape
ENST00000542934.5	0.65	trigger_nmd	trigger
ENST00000543699.5	0.65	trigger_nmd	trigger
ENST00000543727.5	0	last_exon	escape
ENST00000543753.5	0.2	50nt_rule	escape
ENST00000543823.1	0	last_exon	escape
ENST00000543987.5	0	last_exon	escape
ENST00000544052.6	0	last_exon	escape
ENST00000544060.1	0	last_exon	escape
ENST00000544117.6	0	last_exon	escape
ENST00000544257.5	0.65	trigger_nmd	trigger
ENST00000545612.5	0	last_exon	escape
ENST00000546181.2	0	last_exon	escape
ENST00000546215.5	0.2	50nt_rule	escape
ENST00000546360.5	0	last_exon	escape
ENST00000547382.5	0	last_exon	escape
ENST00000547997.5	0	last_exon	escape
ENST00000550536.5	0	last_exon	escape
ENST00000550709.5	0	last_exon	escape
ENST00000550746.5	0	last_exon	escape
ENST00000553152.2	0	last_exon	escape
ENST00000553486.5	0.65	trigger_nmd	trigger
ENST00000554764.6	0	last_exon	escape
ENST00000554871.5	0	last_exon	escape
ENST00000555238.6	0	last_exon	escape
ENST00000555269.5	0.65	trigger_nmd	trigger
ENST00000555358.5	0.65	trigger_nmd	trigger
ENST00000556670.6	0	last_exon	escape
ENST00000557235.5	0	last_exon	escape
ENST00000557550.6	0.65	trigger_nmd	trigger
ENST00000559556.5	0	last_exon	escape
ENST00000562410.5	0.65	trigger_nmd	trigger
ENST00000562442.5	0	last_exon	escape
ENST00000562706.5	0	last_exon	escape
ENST00000563594.6	0	last_exon	escape
ENST00000564105.5	0	last_exon	escape
ENST00000564466.5	0	last_exon	escape
ENST00000564631.5	0.65	trigger_nmd	trigger
ENST00000564777.5	0	last_exon	escape
ENST00000565425.5	0	last_exon	escape
ENST00000565466.5	0	last_exon	escape
ENST00000565701.1	0	last_exon	escape
ENST00000566014.2	0	last_exon	escape
ENST00000566188.5	0	last_exon	escape
ENST00000566756.5	0.65	trigger_nmd	trigger
ENST00000567795.3	0	last_exon	escape
ENST00000568077.5	0	last_exon	escape
ENST00000568295.5	0.65	trigger_nmd	trigger
ENST00000568470.6	0.41	long_exon	escape
ENST00000569031.6	0	last_exon	escape
ENST00000569482.5	0	last_exon	escape
ENST00000570030.1	0	last_exon	escape
ENST00000572415.5	0.65	trigger_nmd	trigger
ENST00000573150.5	0.65	trigger_nmd	trigger
ENST00000574509.1	0.65	trigger_nmd	trigger
ENST00000574867.5	0	last_exon	escape
ENST00000575333.5	0	last_exon	escape
ENST00000575744.5	0	last_exon	escape
ENST00000575949.6	0	last_exon	escape
ENST00000575960.5	0	last_exon	escape
ENST00000578205.5	0	last_exon	escape
ENST00000579248.5	0	last_exon	escape
ENST00000579677.5	0.65	trigger_nmd	trigger
ENST00000579847.5	0	last_exon	escape
ENST00000581729.2	0	last_exon	escape
ENST00000582773.5	0	last_exon	escape
ENST00000582781.5	0.65	trigger_nmd	trigger
ENST00000583328.5	0	last_exon	escape
ENST00000583540.2	0.65	trigger_nmd	trigger
ENST00000585388.2	0.2	50nt_rule	escape
ENST00000585800.1	0	last_exon	escape
ENST00000586653.5	0	last_exon	escape
ENST00000587238.5	0	last_exon	escape
ENST00000587385.6	0.65	trigger_nmd	trigger
ENST00000588994.5	0	last_exon	escape
ENST00000590310.2	0	last_exon	escape
ENST00000590925.6	0.65	trigger_nmd	trigger
ENST00000592290.5	0.65	trigger_nmd	trigger
ENST00000593233.1	0.65	trigger_nmd	trigger
ENST00000595670.5	0.65	trigger_nmd	trigger
ENST00000596915.1	0	last_exon	escape
ENST00000597849.5	0	last_exon	escape
ENST00000599369.5	0	last_exon	escape
ENST00000601675.5	0.65	trigger_nmd	trigger
ENST00000602022.5	0.65	trigger_nmd	trigger
ENST00000605788.6	0	last_exon	escape
ENST00000611268.4	0.65	trigger_nmd	trigger
ENST00000611366.5	0	last_exon	escape
ENST00000613002.4	0	last_exon	escape
ENST00000615148.5	0	last_exon	escape
ENST00000615329.4	0.41	long_exon	escape
ENST00000615724.1	0	last_exon	escape
ENST00000615986.4	0.65	trigger_nmd	trigger
ENST00000616000.4	0	last_exon	escape
ENST00000616701.5	0	last_exon	escape
ENST00000617207.4	0	last_exon	escape
ENST00000618590.1	0	last_exon	escape
ENST00000618911.4	0	last_exon	escape
ENST00000619373.5	0	last_exon	escape
ENST00000620358.4	0	last_exon	escape
ENST00000620557.4	0	last_exon	escape
ENST00000621344.4	0	last_exon	escape
ENST00000622833.4	0	last_exon	escape
ENST00000623711.4	0	last_exon	escape
ENST00000626491.2	0	last_exon	escape
ENST00000626847.2	0	last_exon	escape
ENST00000628829.2	0.65	trigger_nmd	trigger
ENST00000629543.2	0.65	trigger_nmd	trigger
ENST00000636077.2	0	last_exon	escape
ENST00000638270.1	0	last_exon	escape
ENST00000638487.1	0	last_exon	escape
ENST00000640621.1	0	last_exon	escape
ENST00000641025.1	0.65	trigger_nmd	trigger
ENST00000641690.1	0	last_exon	escape
ENST00000642244.1	0	last_exon	escape
ENST00000642292.1	0	last_exon	escape
ENST00000642752.1	0	last_exon	escape
ENST00000642817.1	0.65	trigger_nmd	trigger
ENST00000643457.1	0	last_exon	escape
ENST00000643595.1	0.65	trigger_nmd	trigger
ENST00000644094.1	0.65	trigger_nmd	trigger
ENST00000644338.1	0	last_exon	escape
ENST00000646097.1	0	last_exon	escape
ENST00000646559.1	0.65	trigger_nmd	trigger
ENST00000648890.1	0.65	trigger_nmd	trigger
ENST00000649602.1	0	last_exon	escape
ENST00000649642.1	0.65	trigger_nmd	trigger
ENST00000650045.1	0.65	trigger_nmd	trigger
ENST00000650714.1	0	last_exon	escape
ENST00000650721.1	0.65	trigger_nmd	trigger
ENST00000650811.1	0.65	trigger_nmd	trigger
ENST00000651498.1	0.65	trigger_nmd	trigger
ENST00000652537.1	0.65	trigger_nmd	trigger
ENST00000652555.1	0	last_exon	escape
ENST00000667949.2	0	last_exon	escape
ENST00000672951.1	0	last_exon	escape
ENST00000673715.1	0	last_exon	escape
ENST00000673737.2	0.65	trigger_nmd	trigger
ENST00000673972.1	0.65	trigger_nmd	trigger
ENST00000674096.1	0.65	trigger_nmd	trigger
ENST00000674569.1	0.65	trigger_nmd	trigger
ENST00000674992.1	0.65	trigger_nmd	trigger
ENST00000675625.1	0.65	trigger_nmd	trigger
ENST00000675641.1	0.65	trigger_nmd	trigger
ENST00000675777.1	0	last_exon	escape
ENST00000675928.1	0	last_exon	escape
ENST00000675937.1	0.65	trigger_nmd	trigger
ENST00000676177.1	0	last_exon	escape
ENST00000676569.1	0	last_exon	escape
ENST00000676694.1	0.65	trigger_nmd	trigger
ENST00000676828.1	0.65	trigger_nmd	trigger
ENST00000676986.1	0	last_exon	escape
ENST00000677531.1	0	last_exon	escape
ENST00000679002.1	0.65	trigger_nmd	trigger
ENST00000680131.1	0.65	trigger_nmd	trigger
ENST00000681117.1	0.65	trigger_nmd	trigger
ENST00000681204.1	0	last_exon	escape
ENST00000681308.1	0.65	trigger_nmd	trigger
ENST00000681505.1	0.65	trigger_nmd	trigger
ENST00000681539.1	0.2	50nt_rule	escape
ENST00000681849.1	0	last_exon	escape
ENST00000682872.1	0	last_exon	escape
ENST00000683199.1	0	last_exon	escape
ENST00000683776.1	0	last_exon	escape
ENST00000683803.1	0.65	trigger_nmd	trigger
ENST00000684095.1	0.65	trigger_nmd	trigger
ENST00000684493.1	0	last_exon	escape
ENST00000686305.1	0.65	trigger_nmd	trigger
ENST00000686419.1	0	last_exon	escape
ENST00000686786.1	0.65	trigger_nmd	trigger
ENST00000687939.1	0.2	50nt_rule	escape
ENST00000688577.1	0.65	trigger_nmd	trigger
ENST00000688634.1	0.41	long_exon	escape
ENST00000688724.1	0.65	trigger_nmd	trigger
ENST00000690841.1	0	last_exon	escape
ENST00000691202.1	0	last_exon	escape
ENST00000695556.1	0.65	trigger_nmd	trigger
